participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.final_payoff,participant.payoff_list,participant.task_score,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.seconds_for_sliders,session.config.name,session.config.seconds_per_round,session.config.real_world_currency_per_point,session.config.participation_fee,session.params,introduction.1.player.id_in_group,introduction.1.player.role,introduction.1.player.payoff,introduction.1.group.id_in_subsession,introduction.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.elapsed_time,sliders.1.group.id_in_subsession,sliders.1.subsession.round_number,live_bargaining.1.player.id_in_group,live_bargaining.1.player.role,live_bargaining.1.player.payoff,live_bargaining.1.player.accepted_offer,live_bargaining.1.player.payoff_this_round,live_bargaining.1.player.end_time,live_bargaining.1.group.id_in_subsession,live_bargaining.1.group.last_offer_id,live_bargaining.1.subsession.round_number,live_bargaining.1.subsession.start_time,live_bargaining.1.subsession.expiry,live_bargaining.2.player.id_in_group,live_bargaining.2.player.role,live_bargaining.2.player.payoff,live_bargaining.2.player.accepted_offer,live_bargaining.2.player.payoff_this_round,live_bargaining.2.player.end_time,live_bargaining.2.group.id_in_subsession,live_bargaining.2.group.last_offer_id,live_bargaining.2.subsession.round_number,live_bargaining.2.subsession.start_time,live_bargaining.2.subsession.expiry,live_bargaining.3.player.id_in_group,live_bargaining.3.player.role,live_bargaining.3.player.payoff,live_bargaining.3.player.accepted_offer,live_bargaining.3.player.payoff_this_round,live_bargaining.3.player.end_time,live_bargaining.3.group.id_in_subsession,live_bargaining.3.group.last_offer_id,live_bargaining.3.subsession.round_number,live_bargaining.3.subsession.start_time,live_bargaining.3.subsession.expiry,live_bargaining.4.player.id_in_group,live_bargaining.4.player.role,live_bargaining.4.player.payoff,live_bargaining.4.player.accepted_offer,live_bargaining.4.player.payoff_this_round,live_bargaining.4.player.end_time,live_bargaining.4.group.id_in_subsession,live_bargaining.4.group.last_offer_id,live_bargaining.4.subsession.round_number,live_bargaining.4.subsession.start_time,live_bargaining.4.subsession.expiry,live_bargaining.5.player.id_in_group,live_bargaining.5.player.role,live_bargaining.5.player.payoff,live_bargaining.5.player.accepted_offer,live_bargaining.5.player.payoff_this_round,live_bargaining.5.player.end_time,live_bargaining.5.group.id_in_subsession,live_bargaining.5.group.last_offer_id,live_bargaining.5.subsession.round_number,live_bargaining.5.subsession.start_time,live_bargaining.5.subsession.expiry,live_bargaining.6.player.id_in_group,live_bargaining.6.player.role,live_bargaining.6.player.payoff,live_bargaining.6.player.accepted_offer,live_bargaining.6.player.payoff_this_round,live_bargaining.6.player.end_time,live_bargaining.6.group.id_in_subsession,live_bargaining.6.group.last_offer_id,live_bargaining.6.subsession.round_number,live_bargaining.6.subsession.start_time,live_bargaining.6.subsession.expiry,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.own_strategy,survey.1.player.other_players_strategy,survey.1.player.pilot_difficulty,survey.1.player.pilot_explanation,survey.1.player.pilot_interface,survey.1.player.pilot_time,survey.1.player.research_question,survey.1.player.comments,survey.1.player.dummy_player_axiom,survey.1.player.symmetry_axiom,survey.1.player.efficiency_axiom,survey.1.player.linearity_additivity_axiom,survey.1.player.linearity_HD1_axiom,survey.1.player.stability_axiom,survey.1.group.id_in_subsession,survey.1.subsession.round_number
34,h8mn1ldu,BLU_01,0,45,45,survey,Completion,2024-05-16 08:39:46.246090,1,,,168.0,31,"[30, 34, 33, 33, 33, 35]",74,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",34,,0.0,1,1,34,,0.0,1,74,238.30990290641785,1,1,3,,0.0,1,30,1715850325.5949743,12,3,1,1715850024.537688,1715850324.5377123,1,,34.0,2,34,1715850671.0026941,12,2,2,1715850370.355629,1715850670.3556528,3,,33.0,1,33,1715851016.3119533,11,1,3,1715850715.9090781,1715851015.9091036,2,,33.0,2,33,1715851345.7983642,11,2,4,1715851045.3756719,1715851345.3757029,3,,33.0,1,33,1715851675.1193037,12,1,5,1715851374.8988397,1715851674.8988647,3,,35.0,3,35,1715851998.5417123,11,5,6,1715851697.7292442,1715851997.7292874,34,,0.0,"I tried to keep it fair and suggest 34 33 33. Once there was a player who wanted to exclude me, but then i grouped up with the other one an excluded that person.","Most of them also wanted to keep it fair and include all the playes, except for that one player",Medium difficulty,Very well,Very well,Just right,,,Disagree,Agree,Strongly Agree,Neutral,Agree,Agree,1,1
35,rq6ucqv6,BLU_31,0,45,45,survey,Completion,2024-05-16 08:39:46.253871,1,,,163.0,30,"[34, 30, 33, 33, 34, 33]",96,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",35,,0.0,1,1,35,,0.0,1,96,238.9508662223816,1,1,2,,0.0,1,34,1715850326.3104463,11,1,1,1715850024.537688,1715850324.5377123,3,,30.0,1,30,1715850670.9631953,11,3,2,1715850370.355629,1715850670.3556528,2,,33.0,1,33,1715851016.4214647,11,1,3,1715850715.9090781,1715851015.9091036,3,,33.0,2,33,1715851346.1906197,11,2,4,1715851045.3756719,1715851345.3757029,1,,34.0,1,34,1715851675.3143027,12,1,5,1715851374.8988397,1715851674.8988647,3,,33.0,1,33,1715851998.1569355,12,2,6,1715851697.7292442,1715851997.7292874,35,,0.0,34 33 33 it is fair and  easy to be accepted by all,most of them are kind and fair,Easy,Very well,Very well,Too much,the way of collaboration of strangers,no. thank you,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,1,1
36,gbwqq0rs,BLU_34,0,45,45,survey,Completion,2024-05-16 08:39:46.356644,1,,,162.0,30,"[30, 30, 30, 34, 34, 34]",109,v0bpsxm2,,,,,0,240,treatment_y_90,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",36,,0.0,1,1,36,,0.0,1,109,239.82789778709412,1,1,2,,0.0,1,30,1715850325.1559706,12,3,1,1715850024.537688,1715850324.5377123,2,,30.0,1,30,1715850670.686172,11,3,2,1715850370.355629,1715850670.3556528,3,,30.0,4,30,1715851016.7009068,12,4,3,1715850715.9090781,1715851015.9091036,1,,34.0,2,34,1715851346.0587847,11,2,4,1715851045.3756719,1715851345.3757029,1,,34.0,1,34,1715851675.777093,11,5,5,1715851374.8988397,1715851674.8988647,1,,34.0,1,34,1715851998.6521525,12,2,6,1715851697.7292442,1715851997.7292874,36,,0.0,"Make it as fair as possible to influence the people in power next rounds to do the same, maximizing the value for everyone involved over the period of the 6 rounds","Mostly the same. I had a player A once trying to divide the Bs, but they didnt communicate first so the momentum was with me and the other B player, who stayed strong and we forced A to change or abandon the payoff",Medium difficulty,Very well,Well,Just right,Something related to the division of B players,"My case was possibly rather lucky (because I had very little trouble). The number of rounds seemed just right, since we have a high chance to meet the same people. I suspect more rounds would not hurt, but less would give incentive to change my strategy.",Disagree,Neutral,Strongly Agree,Neutral,Agree,Disagree,1,1
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,30,"[40, 33, 33, 32, 34, 34]",107,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",1,,0.0,1,1,1,,0.0,1,107,239.13131737709045,1,1,1,,0.0,2,40,1715861218.396645,1,5,1,1715860918.1457775,1715861218.1457996,3,,33.0,3,33,1715861615.0701282,1,4,2,1715861314.7967474,1715861614.7968202,2,,33.0,2,33,1715861969.63867,2,2,3,1715861669.2106593,1715861969.2106805,2,,32.0,4,32,1715862292.1417873,2,5,4,1715861991.9490736,1715862291.9491045,1,,34.0,1,34,1715862613.8132925,2,3,5,1715862313.59838,1715862613.5984018,1,,34.0,1,34,1715862945.0303838,1,2,6,1715862644.5828853,1715862944.582912,1,,0.0,"I wanted to convince the others that A should get more since according to the rules A did the best in the slider game, but since I don't know how strongly correlated the slider game performance and the role you get are, it's not that convincing","They are willing to sacrifice their payout to make sure it's fair, so it's hard for A to gain much more than 1 or 2 points",Easy,Very well,Very well,Too little,are people willing to compromise for the greater good,I think longer discussion period could lead to more different results,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,1,1
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,30,"[33, 33, 34, 32, 33, 33]",70,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",2,,0.0,1,1,2,,0.0,1,70,237.9906837940216,1,1,3,,0.0,2,33,1715861218.6058247,2,4,1,1715860918.1457775,1715861218.1457996,3,,33.0,5,33,1715861615.6642091,2,7,2,1715861314.7967474,1715861614.7968202,1,,34.0,2,34,1715861969.4095786,2,2,3,1715861669.2106593,1715861969.2106805,3,,32.0,4,32,1715862292.2605433,2,5,4,1715861991.9490736,1715862291.9491045,2,,33.0,1,33,1715862614.04839,1,2,5,1715862313.59838,1715862613.5984018,2,,33.0,1,33,1715862945.3908117,1,2,6,1715862644.5828853,1715862944.582912,2,,0.0,"i tried to be as fair as possible, often going with 34 33 33 to satistfy player A","sometimes we all agreed on the amount very quickly, but often player A was really annoying and wanted more so we hat to discuss a long time with them until they finally agreed to our conditions",Easy,Well,Very well,Just right,how equal people divide a certain amount of money when one jolds more power than the 2 others,it was quite fun as we got to interact with other players,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,1,1
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,31,"[30, 34, 33, 36, 33, 33]",91,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",3,,0.0,1,1,3,,0.0,1,91,238.9552459716797,1,1,3,,0.0,2,30,1715861218.4796312,1,5,1,1715860918.1457775,1715861218.1457996,1,,34.0,5,34,1715861615.2903738,2,7,2,1715861314.7967474,1715861614.7968202,3,,33.0,1,33,1715861969.7511554,1,3,3,1715861669.2106593,1715861969.2106805,1,,36.0,4,36,1715862292.2120035,2,5,4,1715861991.9490736,1715862291.9491045,3,,33.0,1,33,1715862614.5507245,1,2,5,1715862313.59838,1715862613.5984018,2,,33.0,1,33,1715862944.8864958,2,2,6,1715862644.5828853,1715862944.582912,3,,0.0,idf i was A i started to try with 40 and could agree on 36,"34 33 33 was fair nearly for everyone, A didn't discuss to much. he was happy with 34, didn't get more risk",Very easy,Well,Well,Just right,capacity of people to discuss and willingness to take risks,,Neutral,Strongly Agree,Strongly Agree,Neutral,Agree,Neutral,1,1
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,30,"[33, 33, 34, 33, 33, 33]",91,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",4,,0.0,1,1,4,,0.0,1,91,238.5936815738678,1,1,1,,0.0,2,33,1715861218.6564848,2,4,1,1715860918.1457775,1715861218.1457996,2,,33.0,5,33,1715861615.2752202,2,7,2,1715861314.7967474,1715861614.7968202,1,,34.0,1,34,1715861969.849841,1,3,3,1715861669.2106593,1715861969.2106805,2,,33.0,2,33,1715862292.5827096,1,2,4,1715861991.9490736,1715862291.9491045,2,,33.0,1,33,1715862613.902998,2,3,5,1715862313.59838,1715862613.5984018,3,,33.0,1,33,1715862945.0929434,1,2,6,1715862644.5828853,1715862944.582912,4,,0.0,"fairness, while making use of all points (so rather going with 34-33-33 than with 33-33-33)","often times we all agreed on 34-33-33, someone some people believed that being player A made them superior to the other players, forgetting about the fact that we all have to agree and, at least for me, going with 0 for everyone is better than accepting an unfair payment",Easy,Well,Very well,Just right,Which distribution rule do people stick with?,"more variety in each round (e.g. more or less points, extra rules, etc.) would make it more interesting :)",Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,1,1
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,30,"[30, 33, 33, 33, 33, 34]",76,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",5,,0.0,1,1,5,,0.0,1,76,236.98784232139587,1,1,2,,0.0,2,30,1715861218.5401022,1,5,1,1715860918.1457775,1715861218.1457996,2,,33.0,3,33,1715861615.3167195,1,4,2,1715861314.7967474,1715861614.7968202,2,,33.0,1,33,1715861969.8220544,1,3,3,1715861669.2106593,1715861969.2106805,3,,33.0,2,33,1715862292.5546148,1,2,4,1715861991.9490736,1715862291.9491045,3,,33.0,1,33,1715862614.4360163,2,3,5,1715862313.59838,1715862613.5984018,1,,34.0,1,34,1715862945.2539978,2,2,6,1715862644.5828853,1715862944.582912,5,,0.0,tried to split the budget fairly,the same as mine,Easy,Well,Well,Way too much,the behaviour when negotiating and working in a team,,Agree,Disagree,Strongly Agree,Neutral,Neutral,Agree,1,1
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,31,"[33, 34, 33, 34, 34, 33]",127,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",6,,0.0,1,1,6,,0.0,1,127,239.48107409477234,1,1,2,,0.0,2,33,1715861218.4640667,2,4,1,1715860918.1457775,1715861218.1457996,1,,34.0,3,34,1715861615.3619115,1,4,2,1715861314.7967474,1715861614.7968202,3,,33.0,2,33,1715861969.8067374,2,2,3,1715861669.2106593,1715861969.2106805,1,,34.0,2,34,1715862292.2442923,1,2,4,1715861991.9490736,1715862291.9491045,1,,34.0,1,34,1715862614.2827652,1,2,5,1715862313.59838,1715862613.5984018,3,,33.0,1,33,1715862945.2677228,2,2,6,1715862644.5828853,1715862944.582912,6,,0.0,"first, we try to make each one the same quantity to improve fair and then try to use up all the points.","they are quite easy going, some of them say they are killed in the perivious round, but i do not believe them, if 2 people are in the same picture, the left guy are easy to give up their thoughts.",Very easy,Well,Very well,Too much,great,,Neutral,Strongly Agree,Strongly Agree,No opinion,No opinion,No opinion,1,1
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,30,"[33, 34, 33, 33, 33, 33]",102,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",7,,0.0,1,1,7,,0.0,1,102,238.68480515480042,1,1,1,,0.0,3,33,1715861218.6307712,3,4,1,1715860918.1457775,1715861218.1457996,1,,34.0,2,34,1715861615.6238267,3,2,2,1715861314.7967474,1715861614.7968202,2,,33.0,1,33,1715861970.0718238,4,2,3,1715861669.2106593,1715861969.2106805,2,,33.0,1,33,1715862292.2754047,4,1,4,1715861991.9490736,1715862291.9491045,2,,33.0,1,33,1715862614.184393,4,2,5,1715862313.59838,1715862613.5984018,2,,33.0,1,33,1715862945.4688013,3,1,6,1715862644.5828853,1715862944.582912,7,,0.0,"no strategy. the answer seems the same all the time. 34 33 33, in the most round all of us thought that it was the best choice",they are good. but their strategies looks no different from me,Very easy,Well,Very well,Too much,psycho resaearch in the bargaining,"i think for the budget it should be changed. A player has the privillege, but he or she could not use it. since if he or she choose one other player without one player, the budget would be even less, so everyone wanna a 34 33 33  ",Disagree,Agree,Neutral,Neutral,Neutral,Agree,1,1
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,31,"[33, 33, 34, 33, 33, 34]",88,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",8,,0.0,1,1,8,,0.0,1,88,238.63990378379822,1,1,3,,0.0,1,33,1715861218.7092798,4,2,1,1715860918.1457775,1715861218.1457996,3,,33.0,2,33,1715861615.6380837,4,2,2,1715861314.7967474,1715861614.7968202,1,,34.0,1,34,1715861969.651108,4,2,3,1715861669.2106593,1715861969.2106805,3,,33.0,1,33,1715862292.1756487,4,1,4,1715861991.9490736,1715862291.9491045,2,,33.0,1,33,1715862613.9438467,3,1,5,1715862313.59838,1715862613.5984018,1,,34.0,1,34,1715862945.5574741,3,1,6,1715862644.5828853,1715862944.582912,8,,0.0,everyone got almost the same because it is fair,"peace and love, the same.",Very easy,Neutral,Very well,Way too much,the content of our chat,interesting and i love it.,Strongly Disagree,Agree,Agree,Neutral,Agree,Agree,1,1
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,31,"[33, 34, 33, 34, 33, 33]",89,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",9,,0.0,1,1,9,,0.0,1,89,239.69345688819885,1,1,3,,0.0,3,33,1715861218.9345088,3,4,1,1715860918.1457775,1715861218.1457996,1,,34.0,2,34,1715861615.3911738,4,2,2,1715861314.7967474,1715861614.7968202,2,,33.0,2,33,1715861970.0356383,3,2,3,1715861669.2106593,1715861969.2106805,1,,34.0,1,34,1715862292.2891827,4,1,4,1715861991.9490736,1715862291.9491045,3,,33.0,1,33,1715862613.7959266,3,1,5,1715862313.59838,1715862613.5984018,2,,33.0,1,33,1715862944.8485565,4,1,6,1715862644.5828853,1715862944.582912,9,,0.0,"a gets 34 points and the others 33, bc that is agreeable to all and no point is wasted",the same strategy and i liked that very much,Easy,Well,Well,Way too much,"either this was a setup and you care about what we discussed in the remaining time, protected by anonimity, or you wanted to see how social or selfish people are when their protected by anonimity",no thanks,Strongly Disagree,Strongly Agree,Agree,Agree,Strongly Disagree,No opinion,1,1
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,30,"[33, 33, 33, 33, 34, 33]",132,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",10,,0.0,1,1,10,,0.0,1,132,239.48310446739197,1,1,2,,0.0,1,33,1715861218.8307645,4,2,1,1715860918.1457775,1715861218.1457996,2,,33.0,2,33,1715861615.1751075,4,2,2,1715861314.7967474,1715861614.7968202,3,,33.0,2,33,1715861969.5590994,3,2,3,1715861669.2106593,1715861969.2106805,2,,33.0,1,33,1715862292.1595998,3,2,4,1715861991.9490736,1715862291.9491045,1,,34.0,1,34,1715862614.0206943,4,2,5,1715862313.59838,1715862613.5984018,3,,33.0,1,33,1715862945.0780091,3,1,6,1715862644.5828853,1715862944.582912,10,,0.0,"Just do 34, 33, 33. If only two players are included, there are only 30 points.",The same. All of them are reasonable and do not have any impolite requests.,Very easy,Very well,Very well,Way too much,The behavior of people under different distribution strategy.,"In this experiment, 3 people get 100 and 2 people get 30. So it is too easy to decide 3 people.",Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,1,1
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,30,"[33, 33, 34, 33, 33, 33]",68,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",11,,0.0,1,1,11,,0.0,1,68,238.89765524864197,1,1,2,,0.0,3,33,1715861218.4964721,3,4,1,1715860918.1457775,1715861218.1457996,3,,33.0,2,33,1715861615.5183392,3,2,2,1715861314.7967474,1715861614.7968202,1,,34.0,2,34,1715861969.612546,3,2,3,1715861669.2106593,1715861969.2106805,3,,33.0,1,33,1715862292.7330678,3,2,4,1715861991.9490736,1715862291.9491045,3,,33.0,1,33,1715862614.146194,4,2,5,1715862313.59838,1715862613.5984018,3,,33.0,1,33,1715862944.9473386,4,1,6,1715862644.5828853,1715862944.582912,11,,0.0,divide it the most equally and just because that 1 franc was out give it to A cause somehow it was deserved,same as mine,Easy,Very well,Well,Way too much,"how team work works, also considering that some group members are better than other",love u,Agree,Agree,Agree,Strongly Agree,Agree,Neutral,1,1
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,31,"[34, 33, 33, 34, 34, 34]",96,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",12,,0.0,1,1,12,,0.0,1,96,239.79419493675232,1,1,1,,0.0,1,34,1715861218.7454138,4,2,1,1715860918.1457775,1715861218.1457996,2,,33.0,2,33,1715861615.020652,3,2,2,1715861314.7967474,1715861614.7968202,3,,33.0,1,33,1715861970.0083888,4,2,3,1715861669.2106593,1715861969.2106805,1,,34.0,1,34,1715862292.7478204,3,2,4,1715861991.9490736,1715862291.9491045,1,,34.0,1,34,1715862614.4654906,3,1,5,1715862313.59838,1715862613.5984018,1,,34.0,1,34,1715862945.2814376,4,1,6,1715862644.5828853,1715862944.582912,12,,0.0,"no strategy, just split averagely to each person, it is very fair","they are good, polite, wise, fair. their strategy just split in a fair way, average to each person.",Very easy,Very well,Very well,Way too much,no idea,no,Strongly Disagree,Strongly Agree,No opinion,Strongly Agree,Strongly Agree,No opinion,1,1
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,31,"[34, 33, 33, 34, 34, 34]",103,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",13,,0.0,1,1,13,,0.0,1,103,239.19858813285828,1,1,1,,0.0,1,34,1715861218.6177065,5,2,1,1715860918.1457775,1715861218.1457996,3,,33.0,1,33,1715861615.4038417,5,2,2,1715861314.7967474,1715861614.7968202,2,,33.0,1,33,1715861969.8368156,6,1,3,1715861669.2106593,1715861969.2106805,1,,34.0,1,34,1715862292.911064,6,1,4,1715861991.9490736,1715862291.9491045,1,,34.0,1,34,1715862614.1594207,6,2,5,1715862313.59838,1715862613.5984018,1,,34.0,1,34,1715862944.9867253,5,3,6,1715862644.5828853,1715862944.582912,13,,0.0,open my bazzar and gather faithful customers ,my customers wanted an fair offering. I provided it to them and reaped the rewards.,Very easy,Well,Very well,Just right,"communication = consensus , not communicating = greed (?)","payout is poor, not worth the time, chat is fun though",Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,1,1
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,30,"[30, 33, 34, 33, 32, 33]",110,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",14,,0.0,1,1,14,,0.0,1,110,239.71983933448792,1,1,3,,0.0,1,30,1715861218.4319324,6,2,1,1715860918.1457775,1715861218.1457996,3,,33.0,2,33,1715861615.4888263,6,2,2,1715861314.7967474,1715861614.7968202,1,,34.0,1,34,1715861969.7253406,6,1,3,1715861669.2106593,1715861969.2106805,3,,33.0,1,33,1715862292.7850702,6,1,4,1715861991.9490736,1715862291.9491045,2,,32.0,5,32,1715862614.3195708,5,5,5,1715862313.59838,1715862613.5984018,2,,33.0,1,33,1715862944.8702736,5,3,6,1715862644.5828853,1715862944.582912,14,,0.0,34-33-33 because its fair and no need to try and convince the others,everyone was fair except for this one player,Very easy,Well,Very well,Way too much,do people want to be fair or persuade others so that they get more money,you are paying us way too little for spending 1.5 hours for your experiment. i have never been in an experiment where the pay was this low. i wouldnt have come if i knew it.,Neutral,Neutral,Strongly Agree,Neutral,Neutral,Strongly Agree,1,1
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,30,"[33, 34, 34, 33, 32, 30]",82,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",15,,0.0,1,1,15,,0.0,1,82,239.34433937072754,1,1,3,,0.0,1,33,1715861218.896551,5,2,1,1715860918.1457775,1715861218.1457996,1,,34.0,2,34,1715861615.0524776,6,2,2,1715861314.7967474,1715861614.7968202,1,,34.0,2,34,1715861969.9389281,5,3,3,1715861669.2106593,1715861969.2106805,2,,33.0,1,33,1715862292.9253268,6,1,4,1715861991.9490736,1715862291.9491045,3,,32.0,5,32,1715862614.3026953,5,5,5,1715862313.59838,1715862613.5984018,2,,30.0,3,30,1715862945.0623817,6,3,6,1715862644.5828853,1715862944.582912,15,,0.0,equal share,most players did equal share,Easy,Well,Neutral,Too much,how people behavior is afffected by others investments ,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1,1
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,30,"[30, 33, 33, 30, 33, 33]",65,m7xcm95f,,,,,0,240,treatment_y_30,300,0.12,10.0,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 150, 'num_columns': 1, 'attempts_per_slider': 10}",16,,0.0,1,1,16,,0.0,1,65,239.15657377243042,1,1,2,,0.0,1,30,1715861218.6720173,6,2,1,1715860918.1457775,1715861218.1457996,2,,33.0,2,33,1715861615.2196696,6,2,2,1715861314.7967474,1715861614.7968202,3,,33.0,2,33,1715861969.5729215,5,3,3,1715861669.2106593,1715861969.2106805,2,,30.0,3,30,1715862292.302496,5,3,4,1715861991.9490736,1715862291.9491045,2,,33.0,1,33,1715862613.974909,6,2,5,1715862313.59838,1715862613.5984018,3,,33.0,1,33,1715862944.903389,5,3,6,1715862644.5828853,1715862944.582912,16,,0.0,Have a good discussion with group and what is favorable for everyone,I think they were very understanding as long as everyone gaining something ,Medium difficulty,Well,Well,Just right,barging,,Disagree,Strongly Disagree,Neutral,Neutral,Disagree,Agree,1,1
